cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
854800	2013	0001178913-14-000982.txt	10-K	MICRONET ENERTEC TECHNOLOGIES,	2014-03-19	https://www.sec.gov/Archives/edgar/data/854800/0001178913-14-000982.txt	160555	MICRONET ENERTEC TECH INC	595117102	MICT	12	19723	3812	42.829	5.1	5.831
1053706	2013	0001047469-14-002330.txt	10-K	CRA INTERNATIONAL,	2014-03-13	https://www.sec.gov/Archives/edgar/data/1053706/0001047469-14-002330.txt	109919	CRA INTERNATIONAL INC	12618T105	CRAI	12	19723	8111	320.304	19.8	10.049
103595	2013	0001096906-13-001552.txt	10-K	VILLAGE SUPER MARKET	2013-10-08	https://www.sec.gov/Archives/edgar/data/103595/0001096906-13-001552.txt	11178	VILLAGE SUPER MARKET  -CL A	927107409	VLGEA	7	19570	5411	427.412	36.85	13.845
1484504	2013	0001193125-14-098056.txt	10-K	Gigamon	2014-03-13	https://www.sec.gov/Archives/edgar/data/1484504/0001193125-14-098056.txt	12803	GIGAMON INC	37518B102	GIMO	12	19723	7373	195.517	28.08	31.152
1433607	2013	0001144204-14-011781.txt	10-KT	InspireMD,	2014-02-26	https://www.sec.gov/Archives/edgar/data/1433607/0001144204-14-011781.txt	186953	INSPIREMD INC	45779A507	NSPR	6	19539	3845	20.745	2.21	33.889
807882	2013	0000807882-13-000012.txt	10-K	JACK IN THE BOX INC	2013-11-22	https://www.sec.gov/Archives/edgar/data/807882/0000807882-13-000012.txt	13092	JACK IN THE BOX INC	466367109	JACK	9	19631	5812	1319.209	39.99	42.589
1572684	2013	0001572684-14-000021.txt	10-K	UCP,	2014-03-17	https://www.sec.gov/Archives/edgar/data/1572684/0001572684-14-000021.txt	17689	UCP INC	90265Y106	UCP	12	19723	1531	267.32	14.64	7.75
37996	2013	0000037996-14-000010.txt	10-K	FORD MOTOR	2014-02-18	https://www.sec.gov/Archives/edgar/data/37996/0000037996-14-000010.txt	4839	FORD MOTOR CO	345370860	F	12	19723	3711	202026	15.43	3943.822
1047862	2013	0001193125-14-061037.txt	10-K	CONSOLIDATED EDISON	2014-02-21	https://www.sec.gov/Archives/edgar/data/1047862/0001193125-14-061037.txt	3413	CONSOLIDATED EDISON INC	209115104	ED	12	19723	4931	40647	55.28	292.872
1168054	2013	0001047469-14-001366.txt	10-K	CIMAREX ENERGY	2014-02-26	https://www.sec.gov/Archives/edgar/data/1168054/0001047469-14-001366.txt	150699	CIMAREX ENERGY CO	171798101	XEC	12	19723	1311	7253.135	104.91	87.152
877212	2013	0001193125-14-060748.txt	10-K	ZEBRA TECHNOLOGIES	2014-02-20	https://www.sec.gov/Archives/edgar/data/877212/0001193125-14-060748.txt	24405	ZEBRA TECHNOLOGIES CP  -CL A	989207105	ZBRA	12	19723	3560	1119.812	54.08	50.35
1001082	2013	0001104659-14-012023.txt	10-K	DISH Network	2014-02-21	https://www.sec.gov/Archives/edgar/data/1001082/0001104659-14-012023.txt	60900	DISH NETWORK CORP	25470M109	DISH	12	19723	4841	20375.628	57.92	458.267
723531	2013	0000723531-13-000021.txt	10-K	PAYCHEX	2013-07-22	https://www.sec.gov/Archives/edgar/data/723531/0000723531-13-000021.txt	8402	PAYCHEX INC	704326107	PAYX	5	19874	8721	6370.1	41.11	363
1364962	2013	0001193125-14-073892.txt	10-K	IMPERVA	2014-02-28	https://www.sec.gov/Archives/edgar/data/1364962/0001193125-14-073892.txt	187490	IMPERVA INC	45321L100	IMPV	12	19723	7372	176.491	48.13	25.207
351817	2013	0000351817-14-000009.txt	10-K	SWIFT ENERGY	2014-03-03	https://www.sec.gov/Archives/edgar/data/351817/0000351817-14-000009.txt	10221	SWIFT ENERGY CO	87073T105	SWTF	12	19723	1311	2698.505	13.5	43.402
1327471	2013	0001047469-13-006801.txt	10-K	RealD	2013-06-06	https://www.sec.gov/Archives/edgar/data/1327471/0001047469-13-006801.txt	184673	REALD INC	75604L105	RLD	3	19813	3861	247.182	11.17	49.438
70487	2013	0001437749-14-003333.txt	10-K	NATIONAL RESEARCH	2014-03-04	https://www.sec.gov/Archives/edgar/data/70487/0001437749-14-003333.txt	65587	NATIONAL RESEARCH CORP	637372202	NRCIA	12	19723	7389	110.996	18.82	24.236
1288469	2013	0001288469-14-000003.txt	10-K	MAXLINEAR	2014-02-07	https://www.sec.gov/Archives/edgar/data/1288469/0001288469-14-000003.txt	184551	MAXLINEAR INC	57776J100	MXL	12	19723	3674	124.929	10.43	35.34
1469510	2013	0001193125-14-090249.txt	10-K	Resolute Energy	2014-03-10	https://www.sec.gov/Archives/edgar/data/1469510/0001193125-14-090249.txt	179782	RESOLUTE ENERGY CORP	76116A306	REN	12	19723	1311	1468.809	9.03	76.228
24491	2013	0001193125-14-100229.txt	10-K	COOPER TIRE & RUBBER	2014-03-14	https://www.sec.gov/Archives/edgar/data/24491/0001193125-14-100229.txt	3502	COOPER TIRE & RUBBER CO	216831107	CTB	12	19723	3011	2738.147	24.04	63.386
1292653	2013	0001193125-14-093913.txt	10-K	Inteliquent,	2014-03-11	https://www.sec.gov/Archives/edgar/data/1292653/0001193125-14-093913.txt	178767	INTELIQUENT INC	45825N107	IQNT	12	19723	4899	137.245	11.41	32.215
880266	2013	0000880266-14-000004.txt	10-K	AGCO CORP	2014-02-28	https://www.sec.gov/Archives/edgar/data/880266/0000880266-14-000004.txt	25180	AGCO CORP	001084102	AGCO	12	19723	3523	8438.8	59.19	97.362
1018724	2013	0001018724-14-000006.txt	10-K	AMAZON COM	2014-01-31	https://www.sec.gov/Archives/edgar/data/1018724/0001018724-14-000006.txt	64768	AMAZON.COM INC	023135106	AMZN	12	19723	5961	40159	398.79	459
101594	2013	0000101594-14-000007.txt	10-K	US ENERGY	2014-03-12	https://www.sec.gov/Archives/edgar/data/101594/0000101594-14-000007.txt	10938	U S ENERGY CORP/WY	911805208	USEG	12	19723	1311	126.801	3.76	27.736
7536	2013	0001526508-14-000006.txt	10-K	ARROW ELECTRONICS	2014-02-05	https://www.sec.gov/Archives/edgar/data/7536/0001526508-14-000006.txt	1773	ARROW ELECTRONICS INC	042735100	ARW	12	19723	5065	12060.883	54.25	99.936
1085869	2013	0001085869-14-000007.txt	10-K	PERFICIENT	2014-03-06	https://www.sec.gov/Archives/edgar/data/1085869/0001085869-14-000007.txt	122394	PERFICIENT INC	71375U101	PRFT	12	19723	7370	325.749	23.42	31.341
1326428	2013	0001326428-14-000007.txt	10-K	LINN ENERGY,	2014-02-27	https://www.sec.gov/Archives/edgar/data/1326428/0001326428-14-000007.txt	164109	LINN ENERGY LLC	536020100	LINEQ	12	19723	1311	16504.964	30.79	329.661
73020	2013	0000073020-14-000004.txt	10-K	NORTHWEST NATURAL GAS	2014-02-28	https://www.sec.gov/Archives/edgar/data/73020/0000073020-14-000004.txt	7993	NORTHWEST NATURAL GAS CO	667655104	NWN	12	19723	4924	2970.911	42.82	27.075
1490630	2013	0001047469-14-002427.txt	10-K	Rhino Resource Partners	2014-03-14	https://www.sec.gov/Archives/edgar/data/1490630/0001047469-14-002427.txt	174312	RHINO RESOURCE PARTNERS LP	76218Y202	RHNO	12	19723	1220	567.767	11.38	29.057
1378624	2013	0001354488-14-001596.txt	10-K	Cellular Biomedicine Group,	2014-04-01	https://www.sec.gov/Archives/edgar/data/1378624/0001354488-14-001596.txt	177179	CELLULAR BIOMEDICINE GROUP	15117P102	CBMG	12	19723	8742	17.597	5.1	7.383
56679	2013	0001193125-13-270364.txt	10-K	KORN FERRY	2013-06-25	https://www.sec.gov/Archives/edgar/data/56679/0001193125-13-270364.txt	118267	KORN/FERRY INTERNATIONAL	500643200	KFY	4	19843	7361	1233.666	29.05	49.811
1316898	2013	0001144204-14-014228.txt	10-K	JAMBA,	2014-03-10	https://www.sec.gov/Archives/edgar/data/1316898/0001144204-14-014228.txt	164255	JAMBA INC	47023A309	JMBA	12	19723	5812	97.916	12.43	17.155
1257640	2013	0001564590-14-000695.txt	10-K	KRONOS WORLDWIDE	2014-03-12	https://www.sec.gov/Archives/edgar/data/1257640/0001564590-14-000695.txt	157354	KRONOS WORLDWIDE INC	50105F105	KRO	12	19723	2810	1619.1	19.05	115.9
1023313	2013	0001193125-14-097919.txt	10-K	FORRESTER RESEARCH,	2014-03-13	https://www.sec.gov/Archives/edgar/data/1023313/0001193125-14-097919.txt	64061	FORRESTER RESEARCH INC	346563109	FORR	12	19723	8700	402.202	38.26	19.756
97476	2013	0000097476-14-000007.txt	10-K	TEXAS INSTRUMENTS	2014-02-24	https://www.sec.gov/Archives/edgar/data/97476/0000097476-14-000007.txt	10499	TEXAS INSTRUMENTS INC	882508104	TXN	12	19723	3674	18938	43.91	1082.803
746515	2013	0000746515-14-000004.txt	10-K	EXPEDITORS INTERNATIONAL OF WASHINGTON	2014-02-27	https://www.sec.gov/Archives/edgar/data/746515/0000746515-14-000004.txt	4494	EXPEDITORS INTL WASH INC	302130109	EXPD	12	19723	4731	3014.812	44.25	202.553
1003078	2013	0001144204-13-057653.txt	10-K	MSC INDUSTRIAL DIRECT CO	2013-10-30	https://www.sec.gov/Archives/edgar/data/1003078/0001144204-13-057653.txt	61732	MSC INDUSTRIAL DIRECT  -CL A	553530106	MSM	8	19601	5084	1943.003	76	63.435
1002910	2013	0001002910-14-000054.txt	10-K	AMEREN	2014-03-03	https://www.sec.gov/Archives/edgar/data/1002910/0001002910-14-000054.txt	10860	AMEREN CORP	023608102	AEE	12	19723	4931	21042	36.16	242.6
1340127	2013	0001193125-14-084500.txt	10-K	Carbonite	2014-03-05	https://www.sec.gov/Archives/edgar/data/1340127/0001193125-14-084500.txt	187434	CARBONITE INC	141337105	CARB	12	19723	7370	109.161	11.83	26.54
807707	2013	0000807707-14-000008.txt	10-K	VOXX International	2014-05-15	https://www.sec.gov/Archives/edgar/data/807707/0000807707-14-000008.txt	13354	VOXX INTERNATIONAL CORP	91829F104	VOXX	2	19782	3714	747.15	13	24.434
350199	2013	0001047469-14-002945.txt	10-K	CACHE	2014-03-25	https://www.sec.gov/Archives/edgar/data/350199/0001047469-14-002945.txt	2595	CACHE INC	127150308	CACH	12	19723	5621	51.971	5.43	21.538
3116	2013	0001157523-14-001078.txt	10-K	AKORN	2014-03-14	https://www.sec.gov/Archives/edgar/data/3116/0001157523-14-001078.txt	14304	AKORN INC	009728106	AKRX	12	19723	2834	431.805	24.62	96.569
742126	2013	0001047469-14-001307.txt	10-K	US ECOLOGY,	2014-02-25	https://www.sec.gov/Archives/edgar/data/742126/0001047469-14-001307.txt	1439	US ECOLOGY INC	91732J102	ECOL	12	19723	4955	300.556	37.102	21.519
885725	2013	0000885725-14-000005.txt	10-K	BOSTON SCIENTIFIC	2014-02-26	https://www.sec.gov/Archives/edgar/data/885725/0000885725-14-000005.txt	25279	BOSTON SCIENTIFIC CORP	101137107	BSX	12	19723	3845	16571	12.02	1322.296
1405277	2013	0001193125-14-084773.txt	10-K	Constant Contact,	2014-03-05	https://www.sec.gov/Archives/edgar/data/1405277/0001193125-14-084773.txt	178493	CONSTANT CONTACT INC	210313102	CTCT	12	19723	7310	284.873	31.07	31.204
931948	2013	0000931948-14-000024.txt	10-K	STILLWATER MINING CO	2014-03-03	https://www.sec.gov/Archives/edgar/data/931948/0000931948-14-000024.txt	31203	STILLWATER MINING CO	86074Q102	SWC	12	19723	1090	1346.68	12.34	119.466
1137411	2013	0001137411-13-000174.txt	10-K	ROCKWELL COLLINS	2013-11-12	https://www.sec.gov/Archives/edgar/data/1137411/0001137411-13-000174.txt	144066	ROCKWELL COLLINS INC	774341101	COL	9	19631	3728	5400	67.86	135.1
1384905	2013	0001564590-14-000347.txt	10-K	RingCentral	2014-02-26	https://www.sec.gov/Archives/edgar/data/1384905/0001564590-14-000347.txt	18630	RINGCENTRAL INC	76680R206	RNG	12	19723	7372	145.185	18.37	62.244
1170534	2013	0001193125-13-269098.txt	10-K	MITEL NETWORKS	2013-06-24	https://www.sec.gov/Archives/edgar/data/1170534/0001193125-13-269098.txt	174531	MITEL NETWORKS CORP	60671Q104	MITL	12	19723	3661	620.5	10.09	54.4
884940	2013	0001193125-13-199332.txt	10-K	STEIN MART	2013-05-03	https://www.sec.gov/Archives/edgar/data/884940/0001193125-13-199332.txt	25186	STEIN MART INC	858375108	SMRT	1	19754	5651	524.258	12.38	44.552
1333274	2013	0001193125-14-061585.txt	10-K	MERCER INTERNATIONAL	2014-02-21	https://www.sec.gov/Archives/edgar/data/1333274/0001193125-14-061585.txt	14563	MERCER INTL INC	588056101	MERC	12	19723	2611	1548.559	9.97	55.854
889900	2013	0001193125-14-054910.txt	10-K	PATTERSON UTI ENERGY	2014-02-14	https://www.sec.gov/Archives/edgar/data/889900/0001193125-14-054910.txt	29108	PATTERSON-UTI ENERGY INC	703481101	PTEN	12	19723	1381	4687.127	25.32	144.219
1488039	2013	0001144204-14-018247.txt	10-K	ATOSSA GENETICS	2014-03-27	https://www.sec.gov/Archives/edgar/data/1488039/0001144204-14-018247.txt	185659	ATOSSA GENETICS INC	04962H209	ATOS	12	19723	3841	12.009	2.32	18.574
1394954	2013	0001047469-14-002123.txt	10-K	GT Advanced Technologies	2014-03-11	https://www.sec.gov/Archives/edgar/data/1394954/0001047469-14-002123.txt	177895	GT ADVANCED TECHNOLOGIES INC	36191U106	GTATQ	12	19723	3674	1187.281	8.715	134.463
912615	2013	0001193125-13-136738.txt	10-K	URBAN OUTFITTERS	2013-04-01	https://www.sec.gov/Archives/edgar/data/912615/0001193125-13-136738.txt	29150	URBAN OUTFITTERS INC	917047102	URBN	1	19754	5651	2221.214	35.82	147.31
1091171	2013	0001091171-14-000014.txt	10-K	BLUE NILE	2014-02-25	https://www.sec.gov/Archives/edgar/data/1091171/0001091171-14-000014.txt	264391	BLUE NILE INC	09578R103	NILE	12	19723	5944	176.925	47.09	12.932
66004	2013	0000914317-14-000262.txt	10-K	MIDDLESEX WATER	2014-03-05	https://www.sec.gov/Archives/edgar/data/66004/0000914317-14-000262.txt	7368	MIDDLESEX WATER CO	596680108	MSEX	12	19723	4941	530.341	20.94	15.963
1028215	2013	0001193125-13-418701.txt	10-K	KMG CHEMICALS	2013-10-30	https://www.sec.gov/Archives/edgar/data/1028215/0001193125-13-418701.txt	64848	KMG CHEMICALS INC	482564101	KMG	7	19570	2860	262.015	22.58	11.522
1232524	2013	0001232524-14-000012.txt	10-K	Jazz Pharmaceuticals	2014-02-25	https://www.sec.gov/Archives/edgar/data/1232524/0001232524-14-000012.txt	177287	JAZZ PHARMACEUTICALS PLC	G50871105	JAZZ	12	19723	2834	2238.221	126.56	57.854
1575515	2013	0001193125-14-073116.txt	10-K	Sprouts Farmers Market,	2014-02-27	https://www.sec.gov/Archives/edgar/data/1575515/0001193125-14-073116.txt	17934	SPROUTS FARMERS MARKET	85208M102	SFM	12	19723	5411	1172.404	38.43	147.617
1309402	2013	0001309402-14-000007.txt	10-K	Green Plains Renewable Energy,	2014-02-10	https://www.sec.gov/Archives/edgar/data/1309402/0001309402-14-000007.txt	181269	GREEN PLAINS INC	393222104	GPRE	12	19723	5160	1532.045	19.38	30.504
1093557	2014	0001093557-15-000040.txt	10-K	DEXCOM	2015-02-25	https://www.sec.gov/Archives/edgar/data/1093557/0001093557-15-000040.txt	162887	DEXCOM INC	252131107	DXCM	12	20088	3845	184.6	55.05	77.3
1595974	2014	0001628280-15-001546.txt	10-K	RUBICON PROJECT,	2015-03-06	https://www.sec.gov/Archives/edgar/data/1595974/0001628280-15-001546.txt	19753	RUBICON PROJECT INC	78112V102	RUBI	12	20088	7370	296.481	16.14	37.192
33769	2014	0000033769-14-000057.txt	10-K	BOB EVANS FARMS	2014-07-09	https://www.sec.gov/Archives/edgar/data/33769/0000033769-14-000057.txt	2282	BOB EVANS FARMS	096761101	BOBE	4	20208	5812	1032.587	43.02	23.407
4281	2014	0001193125-15-054376.txt	10-K	ALCOA	2015-02-19	https://www.sec.gov/Archives/edgar/data/4281/0001193125-15-054376.txt	1356	ALCOA INC	013817101	AA	12	20088	3350	37399	15.79	1216.664
1130310	2014	0001130310-15-000008.txt	10-K	CENTERPOINT ENERGY	2015-02-26	https://www.sec.gov/Archives/edgar/data/1130310/0001130310-15-000008.txt	5742	CENTERPOINT ENERGY INC	15189T107	CNP	12	20088	4931	23200	23.43	430
277595	2014	0000277595-15-000009.txt	10-K	ENERGEN	2015-03-02	https://www.sec.gov/Archives/edgar/data/277595/0000277595-15-000009.txt	4351	ENERGEN CORP	29265N108	EGN	12	20088	4924	6138.258	63.76	72.895
1100441	2014	0001193125-15-076985.txt	10-K	RTI SURGICAL,	2015-03-04	https://www.sec.gov/Archives/edgar/data/1100441/0001193125-15-076985.txt	138707	RTI SURGICAL INC	74975N105	RTIX	12	20088	3842	378.135	5.2	56.737
921299	2014	0001193125-15-107197.txt	10-K	FIBROGEN	2015-03-26	https://www.sec.gov/Archives/edgar/data/921299/0001193125-15-107197.txt	21901	FIBROGEN INC	31572Q808	FGEN	12	20088	2836	483.528	27.34	59.046
768411	2014	0000768411-15-000003.txt	10-K	CYBEROPTICS	2015-03-12	https://www.sec.gov/Archives/edgar/data/768411/0000768411-15-000003.txt	14108	CYBEROPTICS CORP	232517102	CYBE	12	20088	3827	46.412	9.61	6.644
1520006	2014	0001520006-15-000008.txt	10-K	Matador Resources	2015-03-02	https://www.sec.gov/Archives/edgar/data/1520006/0001520006-15-000008.txt	187812	MATADOR RESOURCES CO	576485205	MTDR	12	20088	1311	1436.291	20.23	73.343
1439222	2014	0001193125-15-060046.txt	10-K	AGIOS PHARMACEUTICALS	2015-02-24	https://www.sec.gov/Archives/edgar/data/1439222/0001193125-15-060046.txt	18159	AGIOS PHARMACEUTICALS	00847X104	AGIO	12	20088	2836	491.904	112.04	37.101
1306830	2014	0001306830-15-000022.txt	10-K	Celanese	2015-02-06	https://www.sec.gov/Archives/edgar/data/1306830/0001306830-15-000022.txt	162254	CELANESE CORP	150870103	CE	12	20088	2860	8818	59.96	152.903
102729	2014	0001047469-15-001179.txt	10-K	VALMONT INDUSTRIES	2015-02-25	https://www.sec.gov/Archives/edgar/data/102729/0001047469-15-001179.txt	11094	VALMONT INDUSTRIES INC	920253101	VMI	12	20088	3440	2729.668	127	24.229
1368265	2014	0001047469-15-001290.txt	10-K	Clean Energy Fuels	2015-02-26	https://www.sec.gov/Archives/edgar/data/1368265/0001047469-15-001290.txt	176343	CLEAN ENERGY FUELS CORP	184499101	CLNE	12	20088	5500	1160.409	4.995	90.203
42228	2014	0001157523-14-003542.txt	10-K	GOLDEN ENTERPRISES	2014-08-21	https://www.sec.gov/Archives/edgar/data/42228/0001157523-14-003542.txt	5210	GOLDEN ENTERPRISES	381010107	GLDC	5	20239	2090	46.545	4.06	11.292
867773	2014	0000867773-15-000013.txt	10-K	SUNPOWER	2015-02-24	https://www.sec.gov/Archives/edgar/data/867773/0000867773-15-000013.txt	165051	SUNPOWER CORP	867652406	SPWR	12	20088	3674	4357.182	25.83	131.467
928465	2014	0001047469-14-008979.txt	10-K	AMCON DISTRIBUTING	2014-11-07	https://www.sec.gov/Archives/edgar/data/928465/0001047469-14-008979.txt	61122	AMCON DISTRIBUTING CO	02341Q205	DIT	9	19996	5190	108.68	84.75	0.602
1418091	2014	0001564590-15-001159.txt	10-K	TWITTER,	2015-03-02	https://www.sec.gov/Archives/edgar/data/1418091/0001564590-15-001159.txt	18872	TWITTER INC	90184L102	TWTR	12	20088	7370	5583.082	35.87	642.385
790526	2014	0001019687-15-000986.txt	10-K	RadNet,	2015-03-16	https://www.sec.gov/Archives/edgar/data/790526/0001019687-15-000986.txt	13071	RADNET INC	750491102	RDNT	12	20088	8071	740.68	8.54	42.826
1549346	2014	0001047469-15-001422.txt	10-K	Shutterstock,	2015-02-27	https://www.sec.gov/Archives/edgar/data/1549346/0001047469-15-001422.txt	3382	SHUTTERSTOCK INC	825690100	SSTK	12	20088	7370	383.777	69.1	35.603
876427	2014	0001562762-15-000179.txt	10-K	MONRO MUFFLER BRAKE	2015-05-27	https://www.sec.gov/Archives/edgar/data/876427/0001562762-15-000179.txt	24350	MONRO MUFFLER BRAKE INC	610236101	MNRO	3	20178	7500	907.794	65.05	31.827
704415	2014	0000704415-15-000012.txt	10-K	HEALTHWAYS,	2015-03-13	https://www.sec.gov/Archives/edgar/data/704415/0000704415-15-000012.txt	24396	HEALTHWAYS INC	422245100	HWAY	12	20088	8090	811.908	19.88	35.511
1415624	2014	0001437749-15-004662.txt	10-K	YuMe	2015-03-10	https://www.sec.gov/Archives/edgar/data/1415624/0001437749-15-004662.txt	18271	YUME INC	98872B104	YUME	12	20088	7310	155.042	5.04	33.066
862861	2014	0000862861-15-000009.txt	10-K	APPLIANCE RECYCLING CENTERS OF AMERICA INC	2015-03-30	https://www.sec.gov/Archives/edgar/data/862861/0000862861-15-000009.txt	24660	APPLIANCE RECYCLING CTR AMER	03814F205	ARCI	12	20088	5700	46.96	2.75	5.788
893691	2014	0000893691-15-000009.txt	10-K	MASONITE INTERNATIONAL	2015-02-26	https://www.sec.gov/Archives/edgar/data/893691/0000893691-15-000009.txt	20696	MASONITE INTERNATIONAL CORP	575385109	DOOR	12	20088	2430	1646.551	61.46	30.015
885639	2014	0000885639-14-000007.txt	10-K	KOHLS	2014-03-21	https://www.sec.gov/Archives/edgar/data/885639/0000885639-14-000007.txt	25283	KOHL'S CORP	500255104	KSS	1	20119	5311	14431	59.72	201
906193	2014	0000906193-14-000040.txt	10-K	KEY TECHNOLOGY	2014-12-12	https://www.sec.gov/Archives/edgar/data/906193/0000906193-14-000040.txt	28641	KEY TECHNOLOGY INC	493143101	KTEC	9	19996	3550	98.345	13.24	6.308
1145460	2014	0001193125-15-078928.txt	10-K	ALERE	2015-03-05	https://www.sec.gov/Archives/edgar/data/1145460/0001193125-15-078928.txt	146156	ALERE INC	01449J105	ALR	12	20088	2835	6678.956	38	83.853
936468	2014	0001193125-15-038681.txt	10-K	LOCKHEED MARTIN	2015-02-09	https://www.sec.gov/Archives/edgar/data/936468/0001193125-15-038681.txt	6774	LOCKHEED MARTIN CORP	539830109	LMT	12	20088	3760	37073	192.57	314
33213	2014	0000033213-15-000004.txt	10-K	EQT	2015-02-12	https://www.sec.gov/Archives/edgar/data/33213/0000033213-15-000004.txt	4430	EQT CORP	26884L109	EQT	12	20088	4923	12064.9	75.7	151.596
1596532	2014	0001596532-15-000004.txt	10-K	Arista Networks,	2015-03-12	https://www.sec.gov/Archives/edgar/data/1596532/0001596532-15-000004.txt	20748	ARISTA NETWORKS INC	040413106	ANET	12	20088	3576	811.023	60.76	65.528
1262976	2014	0001445305-14-003710.txt	10-K	VISTAPRINT	2014-08-15	https://www.sec.gov/Archives/edgar/data/1262976/0001445305-14-003710.txt	164086	CIMPRESS NV	N20146101	CMPR	6	19904	7330	988.985	40.46	32.329
1084048	2014	0001084048-15-000003.txt	10-K	J2 GLOBAL,	2015-03-02	https://www.sec.gov/Archives/edgar/data/1084048/0001084048-15-000003.txt	122172	J2 GLOBAL INC	48123V102	JCOM	12	20088	7370	1705.202	62	47.41
7431	2014	0001193125-15-057190.txt	10-K	ARMSTRONG WORLD INDUSTRIES	2015-02-23	https://www.sec.gov/Archives/edgar/data/7431/0001193125-15-057190.txt	175689	ARMSTRONG WORLD INDUSTRIES	04247X102	AWI	12	20088	3089	2606.2	51.12	55.126
1360886	2014	0001047469-15-002532.txt	10-K	OSIRIS THERAPEUTICS,	2015-03-20	https://www.sec.gov/Archives/edgar/data/1360886/0001047469-15-002532.txt	174648	OSIRIS THERAPEUTICS INC	68827R108	OSIR	12	20088	2836	98.118	15.99	34.346
794172	2014	0001193125-14-428676.txt	10-K	MERIDIAN BIOSCIENCE	2014-12-01	https://www.sec.gov/Archives/edgar/data/794172/0001193125-14-428676.txt	12433	MERIDIAN BIOSCIENCE INC	589584101	VIVO	9	19996	2835	176.929	17.69	41.622
72331	2014	0001193125-14-442368.txt	10-K	NORDSON	2014-12-15	https://www.sec.gov/Archives/edgar/data/72331/0001193125-14-442368.txt	7921	NORDSON CORP	655663102	NDSN	10	20027	3569	2280.13	76.55	62.435
769520	2014	0000769520-15-000003.txt	10-K	MIDDLEBY	2015-03-04	https://www.sec.gov/Archives/edgar/data/769520/0000769520-15-000003.txt	13570	MIDDLEBY CORP	596278101	MIDD	12	20088	3580	2066.131	99.1	57.272
944765	2014	0001140361-15-009411.txt	10-K	MERGE HEALTHCARE	2015-02-27	https://www.sec.gov/Archives/edgar/data/944765/0001140361-15-009411.txt	66630	MERGE HEALTHCARE INC	589499102	MRGE	12	20088	7373	374.337	3.56	98.457
1618756	2014	0001193125-15-072217.txt	10-K	Restaurant Brands International	2015-03-02	https://www.sec.gov/Archives/edgar/data/1618756/0001193125-15-072217.txt	164471	RESTAURANT BRANDS INTL INC	76131D103	QSR	12	20088	5812	21164	39.04	202.053
912833	2014	0000912833-15-000011.txt	10-K	WEST MARINE	2015-03-12	https://www.sec.gov/Archives/edgar/data/912833/0000912833-15-000011.txt	29268	WEST MARINE INC	954235107	WMAR	12	20088	5500	385.501	12.92	24.404
1159297	2014	0001193125-15-057478.txt	10-K	MEADWESTVACO	2015-02-23	https://www.sec.gov/Archives/edgar/data/1159297/0001193125-15-057478.txt	11446	MEADWESTVACO CORP	583334107	MWV	12	20088	2631	9364	44.39	167.198
216539	2014	0001437749-15-003841.txt	10-K	MEDIA GENERAL	2015-03-02	https://www.sec.gov/Archives/edgar/data/216539/0001437749-15-003841.txt	30950	MEDIA GENERAL INC	58441K100	MEG	12	20088	4833	4742.774	16.73	129.932
12927	2014	0000012927-15-000011.txt	10-K	BOEING	2015-02-12	https://www.sec.gov/Archives/edgar/data/12927/0000012927-15-000011.txt	2285	BOEING CO	097023105	BA	12	20088	3721	99198	129.98	706.728
1574963	2014	0001144204-15-018658.txt	10-K	World Point Terminals,	2015-03-26	https://www.sec.gov/Archives/edgar/data/1574963/0001144204-15-018658.txt	18179	WORLD POINT TERMINALS	98159G107	WPT	12	20088	5171	181.775	20.12	33.311
809933	2014	0001140361-14-039392.txt	10-K	ECOLOGY & ENVIRONMENT	2014-10-29	https://www.sec.gov/Archives/edgar/data/809933/0001140361-14-039392.txt	13128	ECOLOGY AND ENVIRONMENT INC	278878103	EEI	7	19935	8711	71.708	10.37	4.288
1428336	2014	0001428336-15-000007.txt	10-K	HEALTHEQUITY	2015-03-31	https://www.sec.gov/Archives/edgar/data/1428336/0001428336-15-000007.txt	20823	HEALTHEQUITY INC	42226A107	HQY	1	20119	7370	158.769	20.77	54.802
1022646	2014	0001193125-15-059984.txt	10-K	ULTRA PETROLEUM	2015-02-24	https://www.sec.gov/Archives/edgar/data/1022646/0001193125-15-059984.txt	108645	ULTRA PETROLEUM CORP	903914109	UPLMQ	12	20088	1311	4225.69	13.16	152.896
1057083	2014	0001193125-15-090879.txt	10-K	PC TEL	2015-03-13	https://www.sec.gov/Archives/edgar/data/1057083/0001193125-15-090879.txt	125014	PCTEL INC	69325Q105	PCTI	12	20088	3663	131.669	8.66	18.571
789460	2014	0001558370-15-000073.txt	10-K	WORLD FUEL SERVICES	2015-02-12	https://www.sec.gov/Archives/edgar/data/789460/0001558370-15-000073.txt	12471	WORLD FUEL SERVICES CORP	981475106	INT	12	20088	5172	4879.98	46.93	72.082
70145	2014	0000070145-14-000095.txt	10-K	NATIONAL FUEL GAS	2014-11-21	https://www.sec.gov/Archives/edgar/data/70145/0000070145-14-000095.txt	7733	NATIONAL FUEL GAS CO	636180101	NFG	9	19996	4924	6739.597	69.99	84.157
