cik	fyear	filename	formtype	companyname	filingdate	url	GVKEY	conm	cusip	tic	fyr	datadate	sich	at	prcc_f	csho
1080667	2006	0001104659-06-046026.txt	10-K	DITECH NETWORKS	2006-07-07	https://www.sec.gov/Archives/edgar/data/1080667/0001104659-06-046026.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	17286	3663	226.384	8.7	33.044
1080667	2007	0001104659-07-054182.txt	10-K	DITECH NETWORKS	2007-07-16	https://www.sec.gov/Archives/edgar/data/1080667/0001104659-07-054182.txt	121153	DITECH NETWORKS INC	25500T108	DITC	4	17652	3663	91.13	2.85	26.09
1087779	1999	0000891618-00-001868.txt	10-K405	NETRO	2000-03-30	https://www.sec.gov/Archives/edgar/data/1087779/0000891618-00-001868.txt	123100	NETRO CORP	64114R109	NTRO.	12	14609	3663	65.814	51	44.913
1087779	2000	0001095811-01-001950.txt	10-K	NETRO	2001-03-30	https://www.sec.gov/Archives/edgar/data/1087779/0001095811-01-001950.txt	123100	NETRO CORP	64114R109	NTRO.	12	14975	3663	421.753	6.9375	51.546
1087779	2001	0000891618-02-001563.txt	10-K	NETRO	2002-03-29	https://www.sec.gov/Archives/edgar/data/1087779/0000891618-02-001563.txt	123100	NETRO CORP	64114R109	NTRO.	12	15340	3663	349.721	3.67	52.481
1087779	2002	0000891618-03-001361.txt	10-K	NETRO	2003-03-21	https://www.sec.gov/Archives/edgar/data/1087779/0000891618-03-001361.txt	123100	NETRO CORP	64114R109	NTRO.	12	15705	3663	203.253	2.721	38.522
1093885	1999	0001012870-00-000920.txt	10-K	SONICWALL	2000-02-23	https://www.sec.gov/Archives/edgar/data/1093885/0001012870-00-000920.txt	126322	SONICWALL INC	835470105	SNWL	12	14609	3663	71.239	40.25	23.675
1093885	2000	0001012870-01-001012.txt	10-K	SONICWALL	2001-02-28	https://www.sec.gov/Archives/edgar/data/1093885/0001012870-01-001012.txt	126322	SONICWALL INC	835470105	SNWL	12	14975	3663	488.117	16.25	62.647
1093885	2001	0001012870-02-001604.txt	10-K	SONICWALL	2002-04-01	https://www.sec.gov/Archives/edgar/data/1093885/0001012870-02-001604.txt	126322	SONICWALL INC	835470105	SNWL	12	15340	3663	516.351	19.44	66.557
1093885	2002	0001012870-03-001502.txt	10-K	SONICWALL	2003-03-31	https://www.sec.gov/Archives/edgar/data/1093885/0001012870-03-001502.txt	126322	SONICWALL INC	835470105	SNWL	12	15705	3663	405.098	3.63	67.417
1093885	2003	0001193125-04-040935.txt	10-K	SONICWALL	2004-03-15	https://www.sec.gov/Archives/edgar/data/1093885/0001193125-04-040935.txt	126322	SONICWALL INC	835470105	SNWL	12	16070	3663	381.721	7.8	68.613
1093885	2004	0000950134-05-005533.txt	10-K	SONICWALL	2005-03-21	https://www.sec.gov/Archives/edgar/data/1093885/0000950134-05-005533.txt	126322	SONICWALL INC	835470105	SNWL	12	16436	3663	386.845	6.32	68.623
1093885	2005	0000950134-06-005155.txt	10-K	SONICWALL	2006-03-15	https://www.sec.gov/Archives/edgar/data/1093885/0000950134-06-005155.txt	126322	SONICWALL INC	835470105	SNWL	12	16801	3663	387.683	7.92	65.026
1094084	2005	0001019687-06-000586.txt	10-K	TELKONET	2006-03-16	https://www.sec.gov/Archives/edgar/data/1094084/0001019687-06-000586.txt	125600	TELKONET INC	879604106	TKOI	12	16801	3663	23.291	4.15	45.765
1094084	2006	0001019687-07-000763.txt	10-K	TELKONET	2007-03-16	https://www.sec.gov/Archives/edgar/data/1094084/0001019687-07-000763.txt	125600	TELKONET INC	879604106	TKOI	12	17166	3663	12.517	2.67	56.992
1094285	2000	0000950148-01-500060.txt	10-K405	TELEDYNE TECHNOLOGIES	2001-02-26	https://www.sec.gov/Archives/edgar/data/1094285/0000950148-01-500060.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	14975	3663	350.9	23.625	31.587
1094285	2000	0000950128-00-000576.txt	10-K405	TELEDYNE TECHNOLOGIES	2000-03-27	https://www.sec.gov/Archives/edgar/data/1094285/0000950128-00-000576.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	14975	3663	350.9	23.625	31.587
1094285	2001	0000950148-02-000625.txt	10-K405	TELEDYNE TECHNOLOGIES	2002-03-18	https://www.sec.gov/Archives/edgar/data/1094285/0000950148-02-000625.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	15340	3663	349.3	16.29	31.86
1094285	2002	0000950148-03-000464.txt	10-K	TELEDYNE TECHNOLOGIES	2003-03-05	https://www.sec.gov/Archives/edgar/data/1094285/0000950148-03-000464.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	15705	3663	391.1	15.68	32.049
1094285	2003	0000950148-04-000489.txt	10-K	TELEDYNE TECHNOLOGIES	2004-03-04	https://www.sec.gov/Archives/edgar/data/1094285/0000950148-04-000489.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	16070	3663	428.1	18.85	32.267
1094285	2005	0000950129-05-001911.txt	10-K	TELEDYNE TECHNOLOGIES	2005-03-02	https://www.sec.gov/Archives/edgar/data/1094285/0000950129-05-001911.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	16801	3663	728.2	29.1	33.684
1094285	2006	0000950137-07-003050.txt	10-K	TELEDYNE TECHNOLOGIES	2007-03-01	https://www.sec.gov/Archives/edgar/data/1094285/0000950137-07-003050.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	17166	3663	1061.4	40.13	34.72
1094285	2006	0000950129-06-002207.txt	10-K	TELEDYNE TECHNOLOGIES	2006-03-03	https://www.sec.gov/Archives/edgar/data/1094285/0000950129-06-002207.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	17166	3663	1061.4	40.13	34.72
1094285	2007	0000950124-08-000940.txt	10-K	TELEDYNE TECHNOLOGIES	2008-02-28	https://www.sec.gov/Archives/edgar/data/1094285/0000950124-08-000940.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	17531	3663	1159.4	53.33	35.15
1094285	2008	0000950134-09-003862.txt	10-K	TELEDYNE TECHNOLOGIES	2009-02-26	https://www.sec.gov/Archives/edgar/data/1094285/0000950134-09-003862.txt	126721	TELEDYNE TECHNOLOGIES INC	879360105	TDY	12	17897	3663	1534.5	44.55	35.926
1104730	2000	0001021408-01-001245.txt	10-K405	VYYO	2001-02-16	https://www.sec.gov/Archives/edgar/data/1104730/0001021408-01-001245.txt	133732	VYYO INC	918458209	VYYO	12	14975	3663	143.167	6.125	37.762
1104730	2002	0001012870-03-000768.txt	10-K	VYYO	2003-02-14	https://www.sec.gov/Archives/edgar/data/1104730/0001012870-03-000768.txt	133732	VYYO INC	918458209	VYYO	12	15705	3663	77.636	2.54	12.545
1104730	2003	0001193125-04-028752.txt	10-K	VYYO	2004-02-24	https://www.sec.gov/Archives/edgar/data/1104730/0001193125-04-028752.txt	133732	VYYO INC	918458209	VYYO	12	16070	3663	61.805	8.53	12.997
1104730	2004	0001193125-05-025131.txt	10-K	VYYO	2005-02-10	https://www.sec.gov/Archives/edgar/data/1104730/0001193125-05-025131.txt	133732	VYYO INC	918458209	VYYO	12	16436	3663	56.171	8.61	15.232
1104730	2005	0001047469-06-004294.txt	10-K	VYYO	2006-03-31	https://www.sec.gov/Archives/edgar/data/1104730/0001047469-06-004294.txt	133732	VYYO INC	918458209	VYYO	12	16801	3663	21.795	4.83	15.721
1105542	2000	0001021408-01-500098.txt	10-K405	AIRSPAN NETWORKS	2001-03-30	https://www.sec.gov/Archives/edgar/data/1105542/0001021408-01-500098.txt	137861	AIRSPAN NETWORKS INC	00950H300	AIRO	12	14975	3663	157.334	3.5	34.692
1105542	2001	0000950136-02-000872.txt	10-K	AIRSPAN NETWORKS	2002-03-28	https://www.sec.gov/Archives/edgar/data/1105542/0000950136-02-000872.txt	137861	AIRSPAN NETWORKS INC	00950H300	AIRO	12	15340	3663	119.694	2.85	35.12
1105542	2003	0001206774-04-000258.txt	10-K	AIRSPAN NETWORKS	2004-03-30	https://www.sec.gov/Archives/edgar/data/1105542/0001206774-04-000258.txt	137861	AIRSPAN NETWORKS INC	00950H300	AIRO	12	16070	3663	83.272	3.5	35.479
1105542	2004	0001144204-05-007756.txt	10-K	AIRSPAN NETWORKS	2005-03-16	https://www.sec.gov/Archives/edgar/data/1105542/0001144204-05-007756.txt	137861	AIRSPAN NETWORKS INC	00950H300	AIRO	12	16436	3663	115.198	5.43	37.645
1105542	2005	0001144204-06-013272.txt	10-K	AIRSPAN NETWORKS	2006-03-31	https://www.sec.gov/Archives/edgar/data/1105542/0001144204-06-013272.txt	137861	AIRSPAN NETWORKS INC	00950H300	AIRO	12	16801	3663	120.452	5.69	39.668
1105542	2006	0001144204-07-013213.txt	10-K	AIRSPAN NETWORKS	2007-03-16	https://www.sec.gov/Archives/edgar/data/1105542/0001144204-07-013213.txt	137861	AIRSPAN NETWORKS INC	00950H300	AIRO	12	17166	3663	110.554	3.7	40.381
1116435	2007	0000950135-08-001650.txt	10-K	AIRVANA	2008-03-07	https://www.sec.gov/Archives/edgar/data/1116435/0000950135-08-001650.txt	177883	AIRVANA INC	00950V101	AIRV	12	17531	3663	262.74	5.43	63.65
1116435	2008	0000950135-09-001134.txt	10-K	AIRVANA	2009-02-24	https://www.sec.gov/Archives/edgar/data/1116435/0000950135-09-001134.txt	177883	AIRVANA INC	00950V101	AIRV	12	17897	3663	257.336	6.12	62.931
1116521	2000	0000950123-00-011887.txt	10-K405	AVAYA	2000-12-28	https://www.sec.gov/Archives/edgar/data/1116521/0000950123-00-011887.txt	139662	AVAYA INC	05399R942	5933B	9	14883	3663	5037	22.9375	282.028
1116521	2001	0000912057-01-544556.txt	10-K405	AVAYA	2001-12-26	https://www.sec.gov/Archives/edgar/data/1116521/0000912057-01-544556.txt	139662	AVAYA INC	05399R942	5933B	9	15248	3663	4648	9.9	286.704
1116521	2003	0001047469-03-040537.txt	10-K	AVAYA	2003-12-12	https://www.sec.gov/Archives/edgar/data/1116521/0001047469-03-040537.txt	139662	AVAYA INC	05399R942	5933B	9	15978	3663	4057	10.9	418.556
1116521	2004	0001104659-04-039344.txt	10-K	AVAYA	2004-12-13	https://www.sec.gov/Archives/edgar/data/1116521/0001104659-04-039344.txt	139662	AVAYA INC	05399R942	5933B	9	16344	3663	4159	13.94	455.828
1116521	2005	0001104659-05-060564.txt	10-K	AVAYA	2005-12-13	https://www.sec.gov/Archives/edgar/data/1116521/0001104659-05-060564.txt	139662	AVAYA INC	05399R942	5933B	9	16709	3663	5219	10.3	471.122
1116521	2006	0001104659-06-080499.txt	10-K	AVAYA	2006-12-08	https://www.sec.gov/Archives/edgar/data/1116521/0001104659-06-080499.txt	139662	AVAYA INC	05399R942	5933B	9	17074	3663	5200	11.44	451.743
1118941	2000	0001012870-01-001478.txt	10-K405	ENDWAVE	2001-04-02	https://www.sec.gov/Archives/edgar/data/1118941/0001012870-01-001478.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	14975	3663	250.665	3.125	34.122
1118941	2003	0000950134-04-004410.txt	10-K	ENDWAVE	2004-03-30	https://www.sec.gov/Archives/edgar/data/1118941/0000950134-04-004410.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	16070	3663	53.074	7.36	9.309
1118941	2004	0000950134-05-006368.txt	10-K	ENDWAVE	2005-03-30	https://www.sec.gov/Archives/edgar/data/1118941/0000950134-05-006368.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	16436	3663	50.094	17.45	10.461
1118941	2005	0000950134-06-005166.txt	10-K	ENDWAVE	2006-03-15	https://www.sec.gov/Archives/edgar/data/1118941/0000950134-06-005166.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	16801	3663	53.149	11.78	11.32
1118941	2006	0000950134-07-005632.txt	10-K	ENDWAVE	2007-03-14	https://www.sec.gov/Archives/edgar/data/1118941/0000950134-07-005632.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	17166	3663	100.653	10.83	11.518
1118941	2007	0000950134-08-004545.txt	10-K	ENDWAVE	2008-03-11	https://www.sec.gov/Archives/edgar/data/1118941/0000950134-08-004545.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	17531	3663	82.589	7.27	9.136
1118941	2008	0000950134-09-005708.txt	10-K	ENDWAVE	2009-03-19	https://www.sec.gov/Archives/edgar/data/1118941/0000950134-09-005708.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	17897	3663	70.34	2.4	9.345
1118941	2009	0000950123-10-027769.txt	10-K	ENDWAVE	2010-03-24	https://www.sec.gov/Archives/edgar/data/1118941/0000950123-10-027769.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	18262	3663	77.116	2.44	9.685
1118941	2010	0000950123-11-018526.txt	10-K	ENDWAVE	2011-02-25	https://www.sec.gov/Archives/edgar/data/1118941/0000950123-11-018526.txt	140736	ENDWAVE CORP	29264A206	ENWV	12	18627	3663	32.474	2.28	9.833
1129260	2012	0001129260-13-000003.txt	10-K	VOCERA COMMUNICATIONS,	2013-03-12	https://www.sec.gov/Archives/edgar/data/1129260/0001129260-13-000003.txt	187739	VOCERA COMMUNICATIONS INC	92857F107	VCRA	12	19358	3663	167.305	25.1	24.229
1129260	2013	0001129260-14-000004.txt	10-K	VOCERA COMMUNICATIONS,	2014-03-17	https://www.sec.gov/Archives/edgar/data/1129260/0001129260-14-000004.txt	187739	VOCERA COMMUNICATIONS INC	92857F107	VCRA	12	19723	3663	173.107	15.61	24.967
1129260	2014	0001129260-15-000003.txt	10-K	VOCERA COMMUNICATIONS,	2015-03-12	https://www.sec.gov/Archives/edgar/data/1129260/0001129260-15-000003.txt	187739	VOCERA COMMUNICATIONS INC	92857F107	VCRA	12	20088	3663	159.628	10.42	25.644
1129260	2015	0001129260-16-000024.txt	10-K	VOCERA COMMUNICATIONS,	2016-03-14	https://www.sec.gov/Archives/edgar/data/1129260/0001129260-16-000024.txt	187739	VOCERA COMMUNICATIONS INC	92857F107	VCRA	12	20453	3663	162.261	12.2	26.322
1219169	2007	0001047469-07-007910.txt	10-K	OPTIUM	2007-10-24	https://www.sec.gov/Archives/edgar/data/1219169/0001047469-07-007910.txt	175395	OPTIUM CORP	68402T107	OPTM	7	17378	3663	168.101	7.39	25.431
1302676	2004	0001193125-05-048024.txt	10-K	Lifeline Systems,	2005-03-11	https://www.sec.gov/Archives/edgar/data/1302676/0001193125-05-048024.txt	006722	LIFELINE SYSTEMS INC	532192101	LIFE.1	12	16436	3663	129.048	25.76	13.833
1302676	2005	0001193125-06-054837.txt	10-K	Lifeline Systems,	2006-03-15	https://www.sec.gov/Archives/edgar/data/1302676/0001193125-06-054837.txt	006722	LIFELINE SYSTEMS INC	532192101	LIFE.1	12	16801	3663	151.822	36.56	14.225
1377789	2007	0000950134-07-018984.txt	10-K	Harris Stratex Networks,	2007-08-27	https://www.sec.gov/Archives/edgar/data/1377789/0000950134-07-018984.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	17347	3663	1025.5	17.98	58.314
1377789	2008	0000950134-08-017170.txt	10-K	Harris Stratex Networks,	2008-09-25	https://www.sec.gov/Archives/edgar/data/1377789/0000950134-08-017170.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	17713	3663	977.3	9.49	58.469
1377789	2009	0000950123-09-041004.txt	10-K	Harris Stratex Networks,	2009-09-04	https://www.sec.gov/Archives/edgar/data/1377789/0000950123-09-041004.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	18078	3663	600.2	6.48	58.903
1377789	2010	0000950123-10-084926.txt	10-K	AVIAT NETWORKS,	2010-09-09	https://www.sec.gov/Archives/edgar/data/1377789/0000950123-10-084926.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	18443	3663	447	3.63	59.4
1377789	2011	0001193125-11-245965.txt	10-K	AVIAT NETWORKS,	2011-09-12	https://www.sec.gov/Archives/edgar/data/1377789/0001193125-11-245965.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	18808	3663	383.9	3.94	60.612
1377789	2012	0001377789-12-000023.txt	10-K	AVIAT NETWORKS,	2012-09-04	https://www.sec.gov/Archives/edgar/data/1377789/0001377789-12-000023.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	19174	3663	329.6	2.8	61.275
1377789	2013	0001377789-13-000057.txt	10-K	AVIAT NETWORKS,	2013-09-23	https://www.sec.gov/Archives/edgar/data/1377789/0001377789-13-000057.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	19539	3663	305.8	2.62	61.252
1377789	2016	0001377789-16-000172.txt	10-K	AVIAT NETWORKS,	2016-09-09	https://www.sec.gov/Archives/edgar/data/1377789/0001377789-16-000172.txt	176572	AVIAT NETWORKS INC	05366Y201	AVNW	6	20635	3663	166.111	7.78	5.261
1391672	2007	0001047469-08-002094.txt	10-K	Starent Networks,	2008-02-29	https://www.sec.gov/Archives/edgar/data/1391672/0001047469-08-002094.txt	177286	STARENT NETWORKS CORP	85528P108	STAR.2	12	17531	3663	349.379	18.25	68.253
1391672	2008	0001193125-09-040896.txt	10-K	Starent Networks,	2009-02-27	https://www.sec.gov/Archives/edgar/data/1391672/0001193125-09-040896.txt	177286	STARENT NETWORKS CORP	85528P108	STAR.2	12	17897	3663	528.217	11.93	69.868
1403794	2009	0001144204-10-017671.txt	10-K	ZST Digital Networks,	2010-03-31	https://www.sec.gov/Archives/edgar/data/1403794/0001144204-10-017671.txt	183228	ZST DIGITAL NETWORKS INC	98878T208	ZSTN	12	18262	3663	50.128	8.76	11.65
1403794	2010	0001144204-11-012856.txt	10-K	ZST Digital Networks,	2011-03-04	https://www.sec.gov/Archives/edgar/data/1403794/0001144204-11-012856.txt	183228	ZST DIGITAL NETWORKS INC	98878T208	ZSTN	12	18627	3663	77.1	6.83	11.625
1415404	2008	0000950134-09-004185.txt	10-K	EchoStar	2009-03-02	https://www.sec.gov/Archives/edgar/data/1415404/0000950134-09-004185.txt	179202	ECHOSTAR CORP	278768106	SATS	12	17897	3663	2903.986	14.87	86.451
1415404	2009	0001047469-10-001594.txt	10-K	EchoStar	2010-03-01	https://www.sec.gov/Archives/edgar/data/1415404/0001047469-10-001594.txt	179202	ECHOSTAR CORP	278768106	SATS	12	18262	3663	3468.068	20.14	84.844
1415404	2010	0001193125-11-044057.txt	10-K	EchoStar	2011-02-24	https://www.sec.gov/Archives/edgar/data/1415404/0001193125-11-044057.txt	179202	ECHOSTAR CORP	278768106	SATS	12	18627	3663	3842.02	24.97	85.258
1415404	2011	0001104659-12-016268.txt	10-K	EchoStar	2012-03-07	https://www.sec.gov/Archives/edgar/data/1415404/0001104659-12-016268.txt	179202	ECHOSTAR CORP	278768106	SATS	12	18992	3663	6543.737	20.94	86.655
1415404	2012	0001104659-13-011985.txt	10-K	EchoStar	2013-02-20	https://www.sec.gov/Archives/edgar/data/1415404/0001104659-13-011985.txt	179202	ECHOSTAR CORP	278768106	SATS	12	19358	3663	6600.233	34.22	87.604
1415404	2013	0001047469-14-001113.txt	10-K	EchoStar	2014-02-21	https://www.sec.gov/Archives/edgar/data/1415404/0001047469-14-001113.txt	179202	ECHOSTAR CORP	278768106	SATS	12	19723	3663	6701.963	49.72	90.526
1415404	2014	0001047469-15-000972.txt	10-K	EchoStar	2015-02-20	https://www.sec.gov/Archives/edgar/data/1415404/0001047469-15-000972.txt	179202	ECHOSTAR CORP	278768106	SATS	12	20088	3663	7253.998	52.5	91.731
1415404	2015	0001104659-16-099355.txt	10-K	EchoStar	2016-02-24	https://www.sec.gov/Archives/edgar/data/1415404/0001104659-16-099355.txt	179202	ECHOSTAR CORP	278768106	SATS	12	20453	3663	7240.762	39.11	93.243
1447599	2015	0001447599-16-000018.txt	10-K	FITBIT	2016-02-29	https://www.sec.gov/Archives/edgar/data/1447599/0001447599-16-000018.txt	023856	FITBIT INC	33812L102	FIT	12	20453	3663	1519.066	29.59	214.782
1511737	2012	0001193125-12-408603.txt	10-K	Ubiquiti Networks,	2012-09-28	https://www.sec.gov/Archives/edgar/data/1511737/0001193125-12-408603.txt	187462	UBIQUITI NETWORKS INC	90347A100	UBNT	6	19174	3663	213.736	14.25	92.05
1511737	2013	0001511737-13-000013.txt	10-K	Ubiquiti Networks,	2013-09-13	https://www.sec.gov/Archives/edgar/data/1511737/0001511737-13-000013.txt	187462	UBIQUITI NETWORKS INC	90347A100	UBNT	6	19539	3663	292.34	17.54	87.214
1511737	2014	0001511737-14-000024.txt	10-K	Ubiquiti Networks,	2014-08-22	https://www.sec.gov/Archives/edgar/data/1511737/0001511737-14-000024.txt	187462	UBIQUITI NETWORKS INC	90347A100	UBNT	6	19904	3663	476.151	45.19	88.179
1511737	2015	0001511737-15-000022.txt	10-K	Ubiquiti Networks,	2015-08-21	https://www.sec.gov/Archives/edgar/data/1511737/0001511737-15-000022.txt	187462	UBIQUITI NETWORKS INC	90347A100	UBNT	6	20269	3663	600.572	31.915	87.414
1511737	2016	0001511737-16-000040.txt	10-K	Ubiquiti Networks,	2016-08-22	https://www.sec.gov/Archives/edgar/data/1511737/0001511737-16-000040.txt	187462	UBIQUITI NETWORKS INC	90347A100	UBNT	6	20635	3663	748.051	38.66	81.667
1517228	2013	0001193125-14-060685.txt	10-K	CommScope Holding Company,	2014-02-20	https://www.sec.gov/Archives/edgar/data/1517228/0001193125-14-060685.txt	018036	COMMSCOPE HOLDING CO INC	20337X109	COMM	12	19723	3663	4734.055	18.93	185.862
1517228	2014	0001193125-15-054437.txt	10-K	CommScope Holding Company,	2015-02-20	https://www.sec.gov/Archives/edgar/data/1517228/0001193125-15-054437.txt	018036	COMMSCOPE HOLDING CO INC	20337X109	COMM	12	20088	3663	4955.885	22.83	187.831
1517228	2015	0001193125-16-468563.txt	10-K	CommScope Holding Company,	2016-02-19	https://www.sec.gov/Archives/edgar/data/1517228/0001193125-16-468563.txt	018036	COMMSCOPE HOLDING CO INC	20337X109	COMM	12	20453	3663	7502.631	25.89	191.369
1611983	2014	0001558370-15-000333.txt	10-K	Liberty Broadband	2015-03-12	https://www.sec.gov/Archives/edgar/data/1611983/0001558370-15-000333.txt	021227	LIBERTY BROADBAND CORP	530307305	LBRDK	12	20088	3663	3003.932	50.09	85.784
1611983	2015	0001558370-16-003202.txt	10-K	Liberty Broadband	2016-02-12	https://www.sec.gov/Archives/edgar/data/1611983/0001558370-16-003202.txt	021227	LIBERTY BROADBAND CORP	530307305	LBRDK	12	20453	3663	3565.741	51.86	103.274
16357	1995	0000950149-95-000610.txt	10-K405	CALIFORNIA MICROWAVE	1995-09-28	https://www.sec.gov/Archives/edgar/data/16357/0000950149-95-000610.txt	002625	ADAPTIVE BROADBAND CORP.	00650M104	ADAP.1	6	12964	3663	326.612	25.06199646	15.719
16357	1996	0000950149-96-001494.txt	10-K405	CALIFORNIA MICROWAVE	1996-09-27	https://www.sec.gov/Archives/edgar/data/16357/0000950149-96-001494.txt	002625	ADAPTIVE BROADBAND CORP.	00650M104	ADAP.1	6	13330	3663	338.34	15.25	16.031
16357	1997	0000950149-97-001773.txt	10-K405	CALIFORNIA MICROWAVE	1997-09-26	https://www.sec.gov/Archives/edgar/data/16357/0000950149-97-001773.txt	002625	ADAPTIVE BROADBAND CORP.	00650M104	ADAP.1	6	13695	3663	266.373	14	16.406
16357	1998	0000891618-98-004330.txt	10-K405	CALIFORNIA MICROWAVE	1998-09-28	https://www.sec.gov/Archives/edgar/data/16357/0000891618-98-004330.txt	002625	ADAPTIVE BROADBAND CORP.	00650M104	ADAP.1	6	14060	3663	201.705	17.5	15.344
16357	1999	0001047469-99-036903.txt	10-K405	ADAPTIVE BROADBAND	1999-09-27	https://www.sec.gov/Archives/edgar/data/16357/0001047469-99-036903.txt	002625	ADAPTIVE BROADBAND CORP.	00650M104	ADAP.1	6	14425	3663	186.476	21.875	14.594
16357	2000	0000930661-00-002238.txt	10-K	ADAPTIVE BROADBAND	2000-08-29	https://www.sec.gov/Archives/edgar/data/16357/0000930661-00-002238.txt	002625	ADAPTIVE BROADBAND CORP.	00650M104	ADAP.1	6	14791	3663	198.848	36.75	37.49
16357	2000	0001012870-01-501426.txt	10-KT	ADAPTIVE BROADBAND	2001-07-05	https://www.sec.gov/Archives/edgar/data/16357/0001012870-01-501426.txt	002625	ADAPTIVE BROADBAND CORP.	00650M104	ADAP.1	6	14791	3663	198.848	36.75	37.49
1645494	2015	0001193125-16-485276.txt	10-K	ARRIS International	2016-02-29	https://www.sec.gov/Archives/edgar/data/1645494/0001193125-16-485276.txt	028853	ARRIS INTERNATIONAL PLC	G0551A103	ARRS	12	20453	3663	4523.516	30.57	147.5
202058	1994	0000950152-94-000975.txt	10-K	HARRIS CORP	1994-09-23	https://www.sec.gov/Archives/edgar/data/202058/0000950152-94-000975.txt	005492	HARRIS CORP	413875105	HRS	6	12599	3663	2677.1	44.125	39.298
202058	1995	0000950152-95-002035.txt	10-K	HARRIS CORP	1995-09-08	https://www.sec.gov/Archives/edgar/data/202058/0000950152-95-002035.txt	005492	HARRIS CORP	413875105	HRS	6	12964	3663	2836	51.625	38.877
202058	1996	0000950152-96-004770.txt	10-K405	HARRIS CORP	1996-09-18	https://www.sec.gov/Archives/edgar/data/202058/0000950152-96-004770.txt	005492	HARRIS CORP	413875105	HRS	6	13330	3663	3206.7	61	38.872
202058	1997	0000950152-97-006326.txt	10-K405	HARRIS CORP	1997-08-29	https://www.sec.gov/Archives/edgar/data/202058/0000950152-97-006326.txt	005492	HARRIS CORP	413875105	HRS	6	13695	3663	3637.9	84	39.813
202058	1998	0000950152-98-007309.txt	10-K	HARRIS CORP	1998-09-02	https://www.sec.gov/Archives/edgar/data/202058/0000950152-98-007309.txt	005492	HARRIS CORP	413875105	HRS	6	14060	3663	3784	44.6875	80.013
202058	1999	0000950152-99-007513.txt	10-K405	HARRIS CORP	1999-09-13	https://www.sec.gov/Archives/edgar/data/202058/0000950152-99-007513.txt	005492	HARRIS CORP	413875105	HRS	6	14425	3663	2958.6	39.1875	79.651
202058	2000	0000950152-00-006372.txt	10-K	HARRIS CORP	2000-08-30	https://www.sec.gov/Archives/edgar/data/202058/0000950152-00-006372.txt	005492	HARRIS CORP	413875105	HRS	6	14791	3663	2326.9	32.75	68.958
202058	2001	0000950152-01-504250.txt	10-K405	HARRIS CORP	2001-08-31	https://www.sec.gov/Archives/edgar/data/202058/0000950152-01-504250.txt	005492	HARRIS CORP	413875105	HRS	6	15156	3663	1959.9	27.21	65.846
202058	2007	0000950144-07-008190.txt	10-K	HARRIS CORP	2007-08-27	https://www.sec.gov/Archives/edgar/data/202058/0000950144-07-008190.txt	005492	HARRIS CORP	413875105	HRS	6	17347	3663	4406	54.55	129.578
202058	2008	0000950144-08-006698.txt	10-K	HARRIS CORP	2008-08-26	https://www.sec.gov/Archives/edgar/data/202058/0000950144-08-006698.txt	005492	HARRIS CORP	413875105	HRS	6	17713	3663	4558.6	50.49	133.594
202058	2009	0000950123-09-039868.txt	10-K	HARRIS CORP	2009-08-31	https://www.sec.gov/Archives/edgar/data/202058/0000950123-09-039868.txt	005492	HARRIS CORP	413875105	HRS	6	18078	3663	4465.1	28.36	131.371
202058	2010	0000950123-10-082207.txt	10-K	HARRIS CORP	2010-08-30	https://www.sec.gov/Archives/edgar/data/202058/0000950123-10-082207.txt	005492	HARRIS CORP	413875105	HRS	6	18443	3663	4734.7	41.65	127.46
202058	2011	0000950123-11-081041.txt	10-K	HARRIS CORP	2011-08-29	https://www.sec.gov/Archives/edgar/data/202058/0000950123-11-081041.txt	005492	HARRIS CORP	413875105	HRS	6	18808	3663	6172.8	45.06	123.119
